,ENSG00000103740~chr15:78247660-78248550,ENSG00000039068~chr16:68731739-68732631,ENSG00000103740~chr15:78262973-78263663,ENSG00000226281~chr6:6704161-6705011,ENSG00000264066~chr17:28906669-28907506,ENSG00000264066~chr17:28865144-28865894,ENSG00000103740~chr15:78276232-78277115,ENSG00000173262~chr12:7872610-7873485,ENSG00000120278~chr6:150640924-150641691,ENSG00000158578~chrX:55014715-55015629,ENSG00000039068~chr16:68792672-68793582,ENSG00000029534~chr8:41797283-41798132,ENSG00000166947~chr15:43220719-43221615,ENSG00000152078~chr1:95179309-95180186,ENSG00000004939~chr17:44266291-44267197,ENSG00000004939~chr17:44288162-44289044,ENSG00000128268~chr22:39472801-39473627,ENSG00000029534~chr8:41767510-41768299,ENSG00000169398~chr8:140693258-140694176,ENSG00000088387~chr13:99053402-99054266,ENSG00000144407~chr2:208571410-208572298,ENSG00000072134~chr17:19270708-19271611,ENSG00000288046~chr6:6684138-6684956,ENSG00000070182~chr14:64879986-64880650,ENSG00000253819~chr8:122693857-122694773,ENSG00000100012~chr22:30451182-30452012,ENSG00000264066~chr17:28861579-28862373,ENSG00000070182~chr14:64844781-64845617,ENSG00000214049~chr19:15828283-15829192,ENSG00000170873~chr8:124610026-124610875,ENSG00000206177~chr16:113162-114072,ENSG00000168754~chr2:96907191-96908055,ENSG00000168477~chr6:32131545-32132216,ENSG00000228793~chr6:3650686-3651540,ENSG00000227070~chr1:51520362-51521095,ENSG00000168754~chr2:96924285-96924998,ENSG00000128268~chr22:39452347-39453203,ENSG00000039068~chr16:68736909-68737793,ENSG00000287860~chr7:7100368-7101064,ENSG00000198838~chr15:33678116-33679062,ENSG00000226281~chr6:6694569-6695239,ENSG00000164574~chr5:154393949-154394865,ENSG00000147454~chr8:23493866-23494729,ENSG00000154639~chr21:17512361-17513225,ENSG00000152078~chr1:95117064-95117857,ENSG00000288046~chr6:6686689-6687601,ENSG00000101935~chrX:110363029-110363927,ENSG00000137266~chr6:3414512-3415408,ENSG00000267308~chr19:15828283-15829192,ENSG00000131981~chr14:55122435-55123270,ENSG00000130208~chr19:44910860-44911762,ENSG00000112077~chr6:49646002-49646907,ENSG00000206172~chr16:174659-175529,ENSG00000152078~chr1:95084272-95085140,ENSG00000226026~chr1:95249702-95250588,ENSG00000168754~chr2:96950888-96951798,ENSG00000049759~chr18:58041377-58042250,ENSG00000115641~chr2:105385693-105386600,ENSG00000168477~chr6:32153705-32154535,ENSG00000119888~chr2:47336486-47337420,ENSG00000226026~chr1:95179309-95180186,ENSG00000148842~chr10:102988716-102989624,ENSG00000206177~chr16:104601-105451,ENSG00000165702~chr9:132894122-132895014,ENSG00000075340~chr2:70785010-70785892,ENSG00000175048~chr6:157488301-157489034,ENSG00000168477~chr6:32108163-32108847,time
51,0.003288194,0.017996633,0.0031377005,0.013723169,0.017120248,0.070885465,-0.002620078,0.0628158,0.07971494,0.018125122,0.010229982,0.8878488,0.03625797,0.03424827,0.0069087357,-0.0144658275,0.064000905,0.3877486,0.20683561,0.0049524796,0.010588486,0.049614582,-0.013881284,0.07821867,-0.004994239,-0.01078945,0.0042888974,0.10927991,-0.010376746,0.102672525,-0.021463148,-0.0064885276,-0.017403752,0.14534824,0.18711522,-0.0018358391,0.05203692,-0.004723016,-0.0116204955,0.22787173,0.005908342,0.064139046,0.3002684,0.10311845,-0.008818745,-0.0006396027,0.0366651,-0.0025398657,-0.0050650993,0.0028502175,0.042195253,0.09815319,0.043939773,-0.0047978777,-0.009947015,0.008987514,0.13155006,0.35347137,0.0009850481,0.0003147505,-0.014033104,0.048886985,-0.008340929,0.06552464,0.019501667,0.044334143,-0.011623695,0.25064415
52,0.02343682,0.00019738215,-0.0063682217,0.0037719177,0.0184408,-0.0016114588,0.002777567,0.058900516,0.053921144,0.026920196,0.0039956546,0.89254636,0.036858257,-0.011556014,4.555206e-05,-0.021135807,0.040042587,0.4333777,0.19613674,-0.00017266188,0.06851217,0.058168054,-0.018200375,0.089891985,0.0033095153,-0.012871759,0.010799204,0.12255213,-0.0033890093,0.04140256,0.0036943194,-0.002104934,-0.027987836,0.050241426,0.117319696,0.004883445,0.024515297,0.001120359,-0.0033579716,0.22678049,-0.013872606,0.012532763,0.23145404,0.05133571,-0.010323611,-0.004574839,0.07338896,-0.012986479,0.006578332,-0.00046148477,0.033274055,0.13025904,0.043168385,-0.010526678,-0.008097087,0.0054699103,0.14222342,0.3416667,0.00036283003,-0.017270237,-0.004702389,0.028406449,-0.006485128,0.06787354,0.004718636,0.04287896,-0.010321966,0.25552833
53,0.04050025,0.034374133,0.0075512487,0.025714444,0.061418444,0.09912496,0.006857577,0.09431286,0.060082413,0.05785822,-0.0063324356,0.9526365,0.08216442,0.024880594,0.0031973918,-0.0032915794,0.10014523,0.48621538,0.18402389,0.009918839,0.05586438,0.052617442,-0.024760956,0.18590012,-0.0052469936,-0.0071551483,0.01626806,0.15124099,0.017210808,0.07691277,-0.017697861,-0.006399088,-0.019388761,0.11505493,0.14497162,-0.0012999529,0.08504837,0.004977289,-0.0029604137,0.2641852,0.0091307685,0.04177464,0.45050526,0.05364275,-0.008855609,-0.0017729899,0.16599524,0.02627746,0.0072445665,0.013925898,0.065198004,0.15590547,0.058315594,0.014230603,-0.007722554,0.010468269,0.1386303,0.3133935,-0.00081192213,0.03616748,-0.012216129,0.06490065,-0.01366399,0.07550995,-0.0058081103,0.07087053,0.003353882,0.25979617
54,0.009239458,0.01895163,0.054619104,0.036574382,0.07220889,0.108968325,0.011909215,0.09207142,0.10603439,0.02825146,-0.0014244951,0.8910657,0.06840272,0.0020995704,-0.010593559,-0.018818457,0.16926566,0.27586916,0.22815631,-0.00038425525,0.18386866,0.06261357,-0.010825221,0.1555897,-0.001604125,-0.013544502,-0.0017981863,0.16054353,0.0476077,0.13744338,-0.019220557,-0.005811225,-0.022813268,0.08690168,0.22553046,-0.002671845,0.08885344,-0.010667893,-0.0034480023,0.27140966,0.02722105,0.047476657,0.42835483,0.120493375,-0.0022825894,-0.0017984909,0.13287033,0.016423563,0.005499221,0.013950073,0.040147837,0.11774989,0.07404962,0.010846851,-0.01083477,0.04708548,0.115118,0.21234553,-0.008203439,0.031665824,-0.014239736,0.069473594,-0.013058221,0.1004646,0.03411055,0.07161923,-0.0019628378,0.26481402
55,0.042482156,0.03870242,0.0687952,0.053102236,0.1032981,0.14107445,0.022515226,0.12806314,0.080542885,0.056803573,0.042917527,1.0529057,0.08380623,0.059582945,-0.00300355,-0.016807614,0.16591877,0.49763554,0.30160668,-0.009699885,0.19678274,0.07129594,-0.002790331,0.1709546,-0.010373275,-0.01634217,0.0069711586,0.1655836,0.07640102,0.098960325,-0.013029636,-0.0034875232,-0.023388287,0.11722749,0.2192928,-0.020879451,0.16570467,-0.0009717747,0.0060996544,0.45340338,0.021090837,0.06576009,0.42157394,0.0976047,-0.011292205,0.042513452,0.1767596,0.010646254,0.026255652,0.004336513,0.07429986,0.1581929,0.094427824,-0.0040998845,-0.0059112613,0.066266865,0.19369368,0.28163105,-0.0034223148,0.069302954,0.009856526,0.15893014,0.0013376692,0.06388949,0.02990382,0.2117042,-0.011963034,0.2699155
56,0.022418119,0.023496509,0.014038054,0.10960071,0.08556194,0.12425651,0.014578042,0.14431971,0.04424586,0.12657902,0.006204984,1.0599911,0.14890608,0.05881983,-0.0095478585,-0.021219824,0.17882745,0.4283743,0.27506378,0.0082680555,0.31127122,0.10513839,0.0072805905,0.124929294,-0.003533684,0.001672789,0.027155187,0.16781993,0.016925912,0.16220789,-0.007775811,-0.012931453,-0.02052777,0.15253559,0.35300267,-0.014833971,0.1205803,-0.0029167824,0.003404597,0.4927858,0.02601416,0.07373236,0.4078971,0.20591246,-0.008588844,0.004723457,0.2576016,0.081151865,0.0005397811,0.01946688,0.06157645,0.19293962,0.029082466,0.014200761,0.012765327,0.00087794283,0.16871013,0.32986084,-0.008293562,0.0933058,0.0050906623,0.13181673,-0.008151141,0.07239538,0.04100297,0.12665974,0.0019271473,0.27473485
57,0.10681581,0.12651825,0.022825647,0.06735783,0.05612297,0.20950916,0.11326671,0.11480536,0.15700607,0.05448739,0.01257857,0.9344492,0.06428149,0.024119945,0.0052144765,-0.005917448,0.24127308,0.56141615,0.32430744,-0.0010400715,0.23864064,0.1332754,0.04879121,0.2814059,0.0057612094,-0.011821545,0.017108645,0.23170973,0.0138169285,0.09380477,-0.019433614,0.0049797962,-0.028351996,0.121671386,0.3625302,0.009662607,0.113495655,0.032898813,0.015027866,0.5021263,0.029293412,0.10947366,0.56770146,0.23869091,-0.0021918768,0.05356035,0.32259592,0.008535034,0.04104527,-0.021883508,0.11860913,0.3348925,0.10862114,0.026365113,-0.019937802,-0.0018928273,0.22882077,0.30490795,-0.0048252842,0.06128795,-0.031985857,0.11015056,-0.0046866857,0.11401494,0.13939433,0.12860446,-0.007267969,0.2795472
58,0.15564623,0.085004695,0.002067816,0.08907394,0.120088056,0.2777982,0.12567133,0.21612795,0.21049754,0.079058304,0.036005862,1.029441,0.21401657,0.027415855,0.0037595986,0.04609018,0.27017102,0.6170155,0.27818468,0.05472675,0.23238668,0.11722094,0.029116012,0.24874718,-0.00694155,0.0035186594,0.025012897,0.2945007,0.07329256,0.25998443,-0.016860643,0.008299149,0.007613898,0.20160356,0.30819097,0.0057495567,0.24590841,0.0055920645,0.015898021,0.44112462,0.03608705,0.08751938,0.39633077,0.17482853,0.0207551,0.04079194,0.2850726,0.031842113,0.02637756,0.019280745,0.07735678,0.20886528,0.15459429,0.073224194,-0.015079502,0.048232984,0.23989119,0.34480605,0.014858109,0.063379765,-0.012421887,0.24235451,-0.008187694,0.13347267,0.1828966,0.18534678,-0.010788933,0.2842358
59,0.17306891,0.15721035,0.020803133,0.16476674,0.17064314,0.3022385,0.15871224,0.2681247,0.31662974,0.121330254,0.12890123,0.94214946,0.3057158,0.061905496,0.0063106776,0.023470616,0.3901809,0.64447683,0.30689704,-0.012205203,0.3900125,0.19656917,0.041451648,0.2643196,0.022389822,-0.030986,0.04439684,0.33706525,0.033897176,0.27235377,-0.01179956,-0.012974947,-0.012696,0.2040907,0.37452137,0.035327498,0.24144593,0.023707224,-0.008180335,0.71269244,0.03531823,0.12608348,0.4375986,0.5406756,0.044471916,0.10375121,0.3487339,-0.010164366,0.007472269,-0.0009443025,0.17606094,0.19837172,0.19433525,0.001787463,-0.00986911,0.02080851,0.1773257,0.4232356,-0.014985279,0.09197615,-0.015254576,0.20031163,0.018096307,0.13615337,0.22365592,0.26375,-0.0028090044,0.28950718
60,0.30141312,0.19979128,0.0049224277,0.1979223,0.15201417,0.3699886,0.3515406,0.33189854,0.38587207,0.18456453,0.06391858,1.3550146,0.2866281,0.111496136,0.03059959,0.061508927,0.4977794,0.69362664,0.53830206,-0.0031169069,0.46211118,0.31902868,0.070687,0.33388278,0.021605726,0.014002789,0.07676934,0.38819903,0.08545431,0.23018892,-0.014152005,0.03724226,0.014596524,0.21816264,0.4596421,0.013548181,0.46279937,0.05309176,0.07968775,1.1583227,0.054801896,0.054550588,0.512511,0.27615783,0.012505189,0.021530267,0.598791,0.16385143,0.04566031,0.0064335656,0.2032613,0.41186035,0.19609992,0.062126696,0.024642218,0.007742406,0.32122043,0.41503748,0.017600156,0.109721646,0.02109782,0.4402998,-0.008488269,0.21434428,0.26722696,0.3130801,-0.010172192,0.29385436
61,0.30583632,0.3350847,0.04565942,0.2514599,0.37163535,0.36319053,0.3392161,0.31023464,0.44548473,0.13158448,0.07900095,1.1885948,0.40906414,0.20545883,0.004419571,0.010217741,0.5061596,0.55070895,0.5371933,0.049108684,0.64309067,0.24800809,0.1318281,0.5183414,-0.011511223,-0.02049032,0.14706403,0.5222984,0.07491781,0.347023,0.008713752,0.02361253,0.0017742567,0.19766429,0.5675362,0.0072058407,0.3571735,0.04317148,0.023977874,0.94517905,0.05078049,0.20836101,0.5317658,0.5095904,-0.003947637,0.09496166,0.46123296,0.116917334,0.034058895,0.020966638,0.20747265,0.3068089,0.29822147,0.024189461,0.0036846385,0.010621911,0.2614617,0.45000836,-0.010644973,0.14699158,0.004035091,0.23422271,0.03227134,0.21456552,0.32408914,0.28128475,0.0016129274,0.29893202
62,0.44026494,0.5475469,0.116169,0.25688785,0.37661135,0.32024685,0.30125913,0.46596465,0.40755746,0.3689411,0.1587706,1.1406429,0.43468812,0.20978327,0.009743263,-0.015561216,0.57681316,0.6305503,0.40626827,0.013855376,0.5376586,0.2560574,0.06781373,0.48765865,0.032285836,-0.015348788,0.07664991,0.5754797,0.06205872,0.26903298,0.030721508,0.06845788,0.07603473,0.12009036,0.48272887,0.0369885,0.38787523,0.09719056,-0.0056671402,0.99457383,0.038407426,0.1507522,0.61996055,0.533527,0.0015239218,0.11963151,0.573181,0.03507709,0.04014293,0.06837685,0.29912218,0.51450974,0.41300663,0.064091586,0.03867167,0.08303303,0.32830718,0.4460298,0.007235024,0.1334416,0.05341761,0.22444439,0.01966743,0.2986325,0.3655317,0.32040718,-0.0016484717,0.3037301
63,0.5498731,0.25901714,0.22578149,0.11784531,0.3026128,0.5303925,0.3655814,0.40966487,0.35898307,0.21537934,0.12327656,0.98558134,0.4102724,0.24272226,-0.014235657,0.02081435,0.6011112,0.7931255,0.29235741,0.061504364,0.62327105,0.27983347,0.07148466,0.5722832,0.032940198,0.024616273,0.2388667,0.39904198,0.15695386,0.18449649,0.079721816,0.06380343,0.07752599,0.40155435,0.61850995,0.005987872,0.53508353,0.025104012,0.04157673,0.7997097,0.097715676,0.08025746,0.6397304,0.42840505,-0.0051357513,0.11158461,0.55964637,0.11193021,0.06019318,0.046949893,0.36826274,0.35923648,0.4676048,0.078990646,0.11737152,0.061182152,0.20958613,0.36889237,0.031854782,0.2534511,0.03744206,0.18697159,0.034191288,0.28602338,0.16173314,0.32191977,-0.00056905835,0.30873913
64,0.74184847,0.67207646,0.11571817,0.37424588,0.29363787,0.45096925,0.5123444,0.58534986,0.48024198,0.3112321,0.17909767,1.3107644,0.28866866,0.30951035,0.02252153,0.03342783,0.637296,1.0029726,0.31965774,0.08836663,0.49683082,0.21700893,0.21859607,0.45471442,-0.008941881,-0.011640661,0.17278826,0.4891787,0.20146596,0.33027786,0.18271208,0.0033706194,0.15713692,0.13284065,0.43630287,0.12844782,0.7601546,0.047879927,0.013858917,0.4886428,0.020403747,0.27444002,0.6043466,0.8712816,0.019732818,0.20567214,0.5547982,0.15888502,0.08777918,0.084415235,0.55106086,0.6312959,0.715567,0.051255204,0.030504862,-0.014906361,0.5040635,0.4657843,0.022718772,0.1802086,0.031783283,0.22193119,0.18312746,0.27654558,0.24064067,0.32124403,-0.00215152,0.3139634
65,1.0239894,0.86748904,0.10670536,0.5763288,0.57615256,0.62973636,0.6328704,0.51530033,0.6293963,0.3418796,0.117633775,1.4647063,0.8115148,0.45648167,0.109608196,0.05973055,0.9709755,0.91714656,0.60855037,0.07305764,0.8395472,0.583392,0.20343919,0.6719041,0.008022569,0.026120218,0.4718325,0.9629525,0.4395745,0.30491576,0.09565609,0.03611078,0.19457461,0.22318456,0.40714106,0.029336356,0.7771481,0.14825404,0.049977954,0.9903871,0.07711111,0.20365359,0.7194169,0.5308172,0.1582394,0.10874581,0.71518874,0.20470512,0.11246369,0.10737182,0.30451387,0.5510494,0.7052467,0.10284034,0.078097895,0.06011384,0.42814726,0.3610476,0.047239527,0.20441243,0.13879077,0.20164225,0.10405254,0.2927456,0.29708195,0.4176713,0.14534493,0.3185128
66,1.1091193,0.6403527,0.11315878,0.3728358,0.6643354,0.6309101,0.5833414,0.9565817,0.5965479,0.4801189,0.1979237,1.4109442,0.78848904,0.5056639,0.09473103,0.06294227,1.1031729,0.7141557,0.49253786,0.054568134,0.9332239,0.42267793,0.21128215,0.62963235,0.06514311,-0.02001456,0.14561132,0.62677294,0.4249757,0.30095077,0.09128374,0.13146937,0.22831626,0.3795049,0.53756285,0.015810525,0.7223373,0.21160673,0.09695528,1.2259737,0.04600236,0.31660375,0.73753184,0.587221,0.28735024,0.15787467,0.80937594,0.09996555,0.32727796,0.11525174,0.5277031,0.5473525,0.7323101,0.042538013,0.09932977,0.049206514,0.60561484,0.4098681,0.17431997,0.4027701,0.079664655,0.30791768,0.06986031,0.41026488,0.33707717,0.38394272,0.06908095,0.3232963
67,0.94985867,0.46743175,0.15485552,0.52206165,0.3668668,0.4459664,0.65471625,0.90932345,0.8513804,0.5011477,0.5367694,1.1529701,0.8207079,0.6802683,0.04473496,0.04553245,0.72879034,0.70930827,0.6110251,0.011254001,0.991167,0.322993,0.026813943,0.5606158,0.06381826,-0.017375119,0.17014964,0.86458135,0.61756074,0.6898649,0.14005627,0.15337896,0.10628886,0.36331463,0.44380453,0.05808639,0.7303482,0.035786316,0.04750298,0.91362774,0.13703717,0.30311272,0.9273405,0.48399115,0.18712674,0.24348894,0.74463993,0.073235154,0.3673288,0.062345285,0.58527035,0.36865166,0.8208663,0.16929092,0.14389852,0.1183465,0.79669887,0.34719837,0.10720897,0.45862195,0.30742705,0.23326792,0.12606972,0.16779882,0.16903344,0.27164307,0.011939827,0.32810605
68,1.2819571,1.2828654,0.3795057,0.75468576,0.39886212,0.5773816,0.86030215,0.90772897,1.0404686,0.5827279,0.60449916,1.7618039,0.9402521,0.5117416,0.058373656,0.022345107,0.9019857,1.0637902,0.4622946,0.29313684,1.3687493,0.56621534,0.19352005,0.77893126,0.0020526703,0.1562929,0.26543403,0.7314819,0.38790813,0.50154144,0.26829955,0.055808958,0.17678899,0.35910356,0.6779644,0.017268103,0.8286062,0.43431163,0.04190343,1.048409,0.19147328,0.44999576,0.683451,1.0143571,0.23242277,0.3388971,0.6670554,0.21798694,0.17961359,0.27228037,0.6798024,0.6286581,0.48102742,0.17921525,0.15013824,0.18090808,0.6041391,0.5990721,0.19661707,0.33598533,0.16170925,0.27243844,0.2963646,0.5814909,0.18647826,0.56774676,0.02057457,0.33317298
69,1.3594338,1.3350581,0.6585219,0.6485271,0.3254924,0.5040432,0.88754094,0.9620148,0.946535,0.5117192,0.7136205,1.3723959,0.95637065,0.6119377,0.13415499,0.051103078,0.82272995,0.7147276,0.6376606,0.20817082,0.9310626,0.49528715,0.13657422,0.66551095,0.022368079,0.097102724,0.30264908,0.89644486,0.821869,0.4091796,0.1867228,0.22225717,0.3695665,0.35004243,0.58381855,0.042823408,0.89220273,0.4055407,0.0699911,0.863775,0.06791755,0.41794908,0.86020064,0.746453,0.13400586,0.2770537,0.5004115,0.22292234,0.6071402,0.3322272,0.38926518,0.58482605,0.8031599,0.22366399,0.08807785,0.084426574,0.3581129,0.693544,0.10388015,0.49967456,0.29005325,0.36340544,0.29975778,0.57334316,0.20416987,0.4329108,0.087593906,0.33802482
70,2.1514518,1.929106,0.9921685,0.91517085,0.63840324,0.87060094,1.1203198,1.5013618,1.166408,0.9654387,0.8379345,1.3840166,0.77737796,0.7610386,0.15824027,0.10972097,0.7904936,0.9517573,0.93750256,0.38768408,1.1061788,0.41132388,0.21801698,0.6859565,0.24335307,0.23115109,0.39403778,1.4149085,0.8966024,0.7719813,0.49914944,0.23872843,0.47534987,0.40316603,0.94358945,0.1647977,0.6441848,0.43120882,0.13268745,1.1125067,0.52504647,0.69004637,0.7333229,0.7773969,0.19185297,0.72876006,0.3719794,0.33429304,0.6801918,0.3488693,0.5991218,0.83541644,0.3466819,0.27579102,0.06784716,-0.015214084,0.42415002,0.5067166,0.26588085,0.55905545,0.16119099,0.32592905,0.7516561,0.68775076,0.21915208,0.5252658,0.010340114,0.34318927
71,2.4547179,1.2909931,1.3681453,0.6756635,0.5499219,0.9463898,1.3785567,1.5304904,1.3841192,0.7469941,0.82834345,1.5542718,0.91439,0.9093073,0.4811019,0.27500135,1.1334834,1.1735631,0.92883855,0.32587254,1.3835797,0.7561073,0.40305588,0.98054236,0.024303822,0.4350941,0.3311905,1.4523252,0.9477162,0.69592816,0.30317,0.48447344,0.38243866,0.34062436,0.83144736,0.18323229,1.1071144,0.27610338,0.39116395,0.86659527,0.6743268,0.52350307,0.7987797,0.8648601,0.36515296,0.4480423,0.87496084,0.5526108,0.73602015,0.37203243,0.915373,0.6855577,0.9814232,0.2668133,0.3918478,0.35047224,0.42774305,0.49325368,0.2209308,0.54266703,0.40937832,0.30242655,0.5198658,0.7126257,0.2599831,0.60778785,0.11996539,0.3479855
72,1.9447669,1.6296886,1.1112337,1.1498308,0.37651584,0.6313905,0.5625294,1.4792874,0.9057678,0.73241127,0.658274,1.2163326,0.6767703,0.71959895,0.2797713,0.10781017,1.4049832,0.7523177,0.7044143,0.22756061,0.8451895,0.42032334,0.25640565,0.82491356,0.2671496,0.31650305,0.3007259,0.86329377,0.6852062,0.7948896,0.37555614,0.2108418,0.3793855,0.4176619,0.760659,0.4699767,0.78408384,0.40304595,0.18329374,0.7211934,0.5114352,0.37668458,0.66353106,0.850256,0.23667547,0.6397328,0.6816572,0.22187363,0.59516776,0.5905803,0.86739546,0.83156943,0.6114868,0.16618277,0.11152638,0.4348661,0.46159187,0.33220425,0.25928673,0.53671366,0.29033396,0.2521481,0.5580109,0.48035148,0.22174951,0.31108105,0.08085722,0.35267267
73,2.6086905,2.376287,1.1253082,1.1090149,1.0309283,0.97884554,1.6870841,1.41854,1.9526709,0.74532074,1.1803048,1.6147614,0.8096555,1.2620937,0.3524517,0.18137671,0.95579123,1.2895696,0.9551068,0.49590066,1.1186494,0.7699337,0.381564,0.7726504,0.12263716,0.270072,0.4863375,1.2514192,0.8301709,0.52455646,0.51088387,0.3311131,0.4889518,0.51887596,0.9031761,0.15529841,1.0166832,0.43539432,0.11501724,0.83687085,0.14602159,0.6276914,0.7113369,0.8450733,0.2717661,0.90736884,0.60400254,0.87830776,0.54734445,0.5525524,0.38202286,0.41024756,0.41824386,0.59501404,0.115311466,0.23057695,0.30254266,0.9389906,0.16167581,0.3689561,0.4006183,0.46291378,0.8615408,0.6259694,0.19658136,0.6862087,0.06926969,0.3574048
74,2.3428905,1.4170551,0.84088206,0.78471255,0.56621253,0.6000013,1.213787,1.57699,1.410121,0.83892083,1.0548807,1.3664036,1.169665,0.99248713,0.096760474,0.10591045,0.95461816,0.78727144,0.7614405,0.42689982,1.0190184,0.503192,0.24373364,0.6157648,0.23033088,0.16612612,0.3530624,0.7764743,0.7531938,0.9202762,0.2609652,0.21643843,0.22037192,0.45021304,0.7114832,0.7481232,0.63696724,0.43650624,0.32603395,1.0614332,0.094422065,0.6672011,0.7905093,0.6961631,0.25978538,0.7161935,0.5107952,0.43388668,0.5938299,0.3426839,0.7255179,0.373917,0.39449966,0.18269609,0.14995873,0.16950421,0.39354825,0.43177906,0.1436442,0.5896994,0.3147886,0.2688143,0.28439763,0.43802997,0.19551283,0.6604332,0.059215944,0.36261082
75,2.9498982,1.9076741,1.1527753,1.699788,1.3243581,0.9581884,1.4777862,1.3551726,1.7903582,0.91861355,1.2108119,1.5395821,0.8344399,1.3900298,0.85437715,0.36038825,1.1050072,1.151595,0.8767847,0.5744316,1.1228739,0.8563007,0.289429,1.0701334,0.14019462,0.39499092,0.380446,1.0495205,0.9909457,0.7705485,0.8045022,0.17532863,0.6582663,0.9621299,0.85083765,0.5892367,0.86732584,0.63478523,0.3760578,0.6357262,0.49843705,0.77141947,0.74097884,0.7263888,0.46879464,0.65470654,0.78094727,0.77873623,0.65374017,0.6750771,0.63339007,0.44628218,0.5417497,0.39369723,0.44682363,0.18071291,0.47343537,0.5705485,0.27570564,0.6876067,0.40748113,0.5111226,0.87315613,0.74040914,0.07899615,0.7393447,0.11766403,0.3675299
76,4.16536,1.7311423,1.5095538,2.084077,1.2312201,1.301844,1.6154565,1.6022323,1.7551416,0.88163984,1.1976632,1.3683423,1.6469979,1.4059612,0.29067415,0.22484685,1.217748,1.0239985,0.83076125,0.46087947,1.3030704,1.2575388,0.51039535,0.8967328,0.14799559,0.39772007,0.59545535,1.3509474,1.1800442,0.7249692,0.41053617,0.07684162,0.4213416,0.940497,0.70478934,0.8237773,0.99316823,0.67274624,0.37400207,0.5836604,0.6956421,0.7211809,0.91065496,0.612852,1.0778787,0.703862,0.71460307,0.6811948,0.73665,0.8065708,0.8047389,0.43664417,0.7426869,0.2243496,0.075867794,0.5280341,0.4421898,0.62265766,0.04610337,0.70075274,0.4525973,0.3051065,0.38410023,0.36243403,0.26386994,0.34158853,0.18280634,0.372565
77,3.4502387,2.3854191,1.6354673,1.3046268,0.92348135,0.8996349,1.4212335,1.9642811,1.7490456,0.81821984,1.4734113,1.7392739,1.2190831,1.9055507,0.87904435,0.5474276,1.4146918,1.1407529,0.98407567,1.0314986,1.3957461,1.1001697,0.81654704,0.8890501,0.31490827,0.40213045,0.34359735,1.4077966,0.8176858,1.1312681,0.64727575,0.040462993,0.69240904,1.2721092,0.7785092,1.2082641,1.1178004,0.56013024,0.44218296,0.5137668,0.67510587,0.5216715,1.0635568,0.6551202,0.467385,0.8185269,0.6824976,0.61551315,0.5720325,0.7616463,0.5364334,0.27031556,0.31612518,0.6113519,0.2779831,0.40468267,0.39629623,0.5881424,0.21423672,0.6581401,0.5212186,0.42878756,0.5760523,0.44636804,0.32453266,0.6284972,0.30510807,0.37755296
78,3.3706937,4.088422,2.1723807,1.6399267,2.414783,1.6683731,1.6780367,1.9109188,1.7713779,1.4123743,1.7621853,1.7634395,1.0366949,1.3802875,1.0288033,0.82212245,1.313441,1.0483835,0.8868561,0.676108,1.0531142,1.0627621,0.63863474,1.2026188,0.45181322,1.0727779,0.6462247,1.1146574,1.2046454,1.231302,0.5864203,0.4099261,0.7564285,1.0970956,0.9417819,1.2189085,0.85299224,1.1846964,0.5276669,0.8482092,0.62525755,1.0021873,1.150294,0.6848775,0.6451976,0.7232834,0.7629956,1.0248616,0.7493641,0.49398723,0.89581335,0.5372361,0.567026,0.47019157,0.4048837,0.489287,0.618233,0.83937585,0.28780413,0.57502997,0.34803635,0.47874585,0.521417,0.80820054,0.16791618,0.4076394,0.13432136,0.3820441
79,4.4745955,2.7371743,1.6050671,1.8435155,0.96752346,1.3104225,1.3761944,1.9125766,1.7449325,0.9664951,1.9470863,1.7307404,1.1310278,1.5890411,1.2627064,1.0089245,0.78871775,1.1294641,1.1383162,1.1351963,1.3543947,0.9536224,0.643818,1.0335438,0.9742734,0.4485286,0.57300055,1.0592699,0.8392422,1.3243743,0.63325423,0.41130322,0.9036732,1.2978702,0.58932066,2.253938,0.96476334,0.19146533,0.79460496,0.8003765,0.45791918,1.1990386,0.9685169,0.6381109,0.42167208,1.2980407,0.9052861,0.18352804,0.57367784,0.7121689,1.0238664,0.39546835,0.32542393,0.38116068,0.36430362,0.45246595,0.4439803,0.5741721,0.37306327,0.72970295,0.72538644,0.69000584,0.7109628,0.5398061,0.39547828,0.54184645,0.43015856,0.38723403
80,4.925806,2.926117,2.5300176,1.9279829,1.6716505,1.3117294,1.7400515,2.205296,1.8944457,1.2679559,1.4116993,1.5447661,1.3837106,1.5147904,0.8882215,0.79798263,1.1497778,1.2083154,1.0427818,0.7476819,1.0467765,1.1135103,0.8379678,1.2963793,0.05176464,0.48268646,0.58663183,1.2138609,1.1017826,0.9909577,0.6150986,1.3477703,1.0233549,0.7034002,1.137008,1.1174736,1.0662003,0.7114718,0.49870956,0.46054587,0.9670217,0.8663056,1.0145136,0.80078125,1.055223,1.1904681,0.8941867,0.53775,0.787684,0.67006814,0.6978382,0.5317055,0.3859885,0.70228267,0.7763797,0.36479095,0.4046485,0.88018775,0.30910683,0.31819552,0.64756894,0.6637656,0.6119324,0.51367784,0.5292934,0.4403997,0.40611073,0.39181447
