,group,name,Mean.1,Mean.2,Std.1,Std.2,obsn.1,obsn.2,score,p.value,p.adj,Frac.gene.1,Frac.peak.1,score.abs
1775,MkP,ENSG00000185630~chr1:164711922-164712827,0.31567037,0.081759475,0.45240477769217013,0.20121290636127973,610.0,14317.0,26.046454799567737,2.683292243464425e-146,7.818576939006642e-142,0.7704918032786885,0.2,26.046454799567737
17017,MkP,ENSG00000154127~chr11:122697461-122698325,-0.11451276,0.01578603,0.19760644546783107,0.11720584115940477,610.0,14317.0,-25.93311909263715,4.5115987069134306e-145,1.3145896312204355e-140,0.8,0.07213114754098361,25.93311909263715
13042,MkP,ENSG00000221866~chr7:132576937-132577752,0.11881755,0.0014825396,0.46052593871136754,0.0590271052158368,610.0,14317.0,25.91287482875603,7.460166360410968e-145,2.1737432740965476e-140,0.25081967213114753,0.07049180327868852,25.91287482875603
2864,MkP,ENSG00000237803~chr2:37892345-37893236,0.18683094,0.0024639408,0.8235778633849798,0.04499906174449338,610.0,14317.0,25.912163279718644,7.593162298084192e-145,2.212495630415772e-140,0.16721311475409836,0.1180327868852459,25.912163279718644
5435,MkP,ENSG00000144677~chr3:37974394-37975287,0.13515477,-0.0044519193,0.3270684803703249,0.11512611580426105,610.0,14317.0,25.839866360789028,4.5620041309930654e-144,1.3292767636887594e-139,0.9245901639344263,0.06229508196721312,25.839866360789028
411,MkP,ENSG00000172380~chr1:67732554-67733326,0.19004972,0.001693192,0.8470649568193774,0.043936140592533895,610.0,14317.0,25.822651044240374,6.987068590643171e-144,2.0358920459416073e-139,0.25081967213114753,0.06229508196721312,25.822651044240374
11334,MkP,ENSG00000124762~chr6:36678187-36679096,0.15519738,0.010315906,0.38331944742846874,0.1138779124964106,610.0,14317.0,25.81081141316645,9.366064176259209e-144,2.7290837796784084e-139,0.12295081967213115,0.19508196721311474,25.81081141316645
7535,MkP,ENSG00000248242~chr4:104930718-104931585,0.14820707,0.00022493934,0.6514515884148911,0.04526013905155583,610.0,14317.0,25.777544044831657,2.1323449595847485e-143,6.21322674323804e-139,0.2754098360655738,0.07868852459016394,25.777544044831657
23817,MkP,ENSG00000140859~chr16:57810000-57810900,0.13230778,0.0071083736,0.36846637799158327,0.09291746954225023,610.0,14317.0,25.759275148667168,3.348817805087537e-143,9.757785320464065e-139,0.46229508196721314,0.16393442622950818,25.759275148667168
10042,MkP,ENSG00000145832~chr5:135565924-135566806,0.22109823,0.009901928,0.5633911960772833,0.16589626498729912,610.0,14317.0,25.752397847602158,3.9687655044453442e-143,1.1564188926852844e-138,0.5114754098360655,0.05081967213114754,25.752397847602158
15084,MkP,ENSG00000170873~chr8:124748890-124749780,0.45456088,0.09531239,0.6835131472710967,0.31451371994712357,610.0,14317.0,25.742480553398877,5.069834811844174e-143,1.4772484674751553e-138,0.898360655737705,0.05901639344262295,25.742480553398877
22320,MkP,ENSG00000157227~chr14:22837008-22837814,0.21116936,0.009474443,0.6298781335749617,0.1435921390543353,610.0,14317.0,25.724810474299446,7.8409554216348465e-143,2.2846975907559616e-138,0.35081967213114756,0.054098360655737705,25.724810474299446
17163,MkP,ENSG00000196565~chr11:5275483-5276369,0.2012156,0.013777363,0.3866100916547731,0.1616123880957961,610.0,14317.0,25.687511684265292,1.966622930615991e-142,5.730345895228874e-138,0.6491803278688525,0.07704918032786885,25.687511684265292
13499,MkP,ENSG00000183690~chrX:44314036-44314872,0.13591747,0.014099295,0.3586983054572993,0.09091993882831671,610.0,14317.0,25.666869801940997,3.2696642622505526e-142,9.52714772734566e-138,0.5770491803278689,0.14262295081967213,25.666869801940997
22455,MkP,ENSG00000072110~chr14:68977644-68978501,0.16124578,0.02773185,0.32074434263039703,0.11038478828977878,610.0,14317.0,25.62312458989351,9.590895948892403e-142,2.794595261588268e-137,0.919672131147541,0.17868852459016393,25.62312458989351
27935,MkP,ENSG00000126264~chr19:35879499-35880394,0.12133743,-0.0010210231,0.2860152582151268,0.10234130871072143,610.0,14317.0,25.582338253354887,2.611850244057367e-141,7.610409241134355e-137,0.8852459016393442,0.10655737704918032,25.582338253354887
10230,MkP,ENSG00000145990~chr6:13487244-13488085,0.11913218,0.0075081927,0.29147780939994866,0.08955732247309749,610.0,14317.0,25.558274642381775,4.7135762521085216e-141,1.373441848339381e-136,0.6360655737704918,0.24754098360655738,25.558274642381775
11239,MkP,ENSG00000146416~chr6:143164243-143165137,-0.15687686,-0.028346073,0.22575741363761606,0.1155898362135728,610.0,14317.0,-25.4732782930291,3.77779647677864e-140,1.1007743374037602e-135,0.23770491803278687,0.07704918032786885,25.4732782930291
2511,MkP,ENSG00000160789~chr1:156125935-156126808,0.20853803,0.028263088,0.47944496357366306,0.1451475046123761,610.0,14317.0,25.350391280533202,7.571943112247593e-139,2.206312784046704e-134,0.898360655737705,0.19672131147540983,25.350391280533202
24517,MkP,ENSG00000108405~chr17:3964920-3965676,0.15842293,0.022330461,0.2737908212204682,0.12107634717255317,610.0,14317.0,25.158591894302095,7.939305713096511e-137,2.3133548986820613e-132,0.8557377049180328,0.2278688524590164,25.158591894302095
22242,MkP,ENSG00000140022~chr14:81427152-81428030,0.20376453,0.04133516,0.2992464334516406,0.14725619438778934,610.0,14317.0,25.124566584861864,1.806203521253091e-136,5.2629158202272565e-132,0.8262295081967214,0.15901639344262294,25.124566584861864
1776,MkP,ENSG00000185630~chr1:164716747-164717656,0.1322236,-0.009693747,0.4189992872550833,0.10990462107749227,610.0,14317.0,25.06932962644682,6.844716110121999e-136,1.994413380167348e-131,0.7704918032786885,0.05245901639344262,25.06932962644682
16925,MkP,ENSG00000154146~chr11:124739548-124740339,0.120162964,0.0076148375,0.396550768786627,0.0752939301524025,610.0,14317.0,25.003650336536047,3.325108423669971e-135,9.68870092488956e-131,0.5622950819672131,0.17868852459016393,25.003650336536047
19777,MkP,ENSG00000110934~chr12:51326527-51327425,0.10905774,0.00034506488,0.2844755737668096,0.09016004400086981,610.0,14317.0,24.95960622217955,9.576584268028886e-135,2.790425124018257e-130,0.8,0.16885245901639345,24.95960622217955
26044,MkP,ENSG00000152229~chr18:46027782-46028706,0.11280695,-0.0034727452,0.2855266561542524,0.09923409268501084,610.0,14317.0,24.887221552719602,5.427630549127033e-134,1.581502989404635e-129,0.919672131147541,0.07704918032786885,24.887221552719602
9446,MkP,ENSG00000213316~chr5:179795850-179796761,0.19408259,0.015450055,0.4980798528796371,0.14474007358339108,610.0,14317.0,24.856201983549873,1.1398725613131107e-133,3.321360669154142e-129,0.6704918032786885,0.23278688524590163,24.856201983549873
307,MkP,ENSG00000229294~chr1:65292747-65293657,0.5246899,0.15547399,0.6901938841501662,0.3384285025583485,610.0,14317.0,24.836417728305317,1.8289085558063555e-133,5.329073749908559e-129,0.6245901639344262,0.16229508196721312,24.836417728305317
10183,MkP,ENSG00000079691~chr6:25534976-25535867,0.17518762,0.014211003,0.3795104447122719,0.13998549088976786,610.0,14317.0,24.788718715259236,5.70993188786516e-133,1.6637599534861504e-128,0.639344262295082,0.07868852459016394,24.788718715259236
26867,MkP,ENSG00000287430~chr20:19212449-19213265,0.121021286,0.006974683,0.4016955083354692,0.078082876450595,610.0,14317.0,24.74069619677517,1.7928420879976593e-132,5.22398327600758e-128,0.13278688524590163,0.17704918032786884,24.74069619677517
4114,MkP,ENSG00000065413~chr2:197255241-197256137,0.13853243,0.013961513,0.1580470691446254,0.12036317644924598,610.0,14317.0,24.67197914596848,9.184390503153281e-132,2.6761477048088032e-127,0.2278688524590164,0.06393442622950819,24.67197914596848
22184,MkP,ENSG00000214548~chr14:100850880-100851790,0.12089662,0.0013272073,0.42796761039048326,0.08110300158037362,610.0,14317.0,24.63518535544626,2.1988914289402537e-131,6.4071298456461115e-127,0.30655737704918035,0.06229508196721312,24.63518535544626
26056,MkP,ENSG00000152229~chr18:46103951-46104815,0.11874755,0.0016802249,0.27075503141872165,0.10370664599878811,610.0,14317.0,24.546651325533823,1.7881360041045936e-130,5.2102706887599646e-126,0.919672131147541,0.14262295081967213,24.546651325533823
13263,MkP,ENSG00000186088~chr7:77328144-77328858,0.12234471,0.012917572,0.32326234897945577,0.08786363754834406,610.0,14317.0,24.50267016912314,5.051732532561384e-130,1.4719738253377363e-125,0.44098360655737706,0.07213114754098361,24.50267016912314
10509,MkP,ENSG00000161911~chr6:41201752-41202505,0.14396298,-0.00033187572,0.6820095165616826,0.036967760628393284,610.0,14317.0,24.50254360070367,5.06684095329392e-130,1.4763761169707825e-125,0.16557377049180327,0.08524590163934426,24.50254360070367
10217,MkP,ENSG00000145990~chr6:13427906-13428823,0.10916882,0.0030674897,0.2963328586677893,0.0880497653854379,610.0,14317.0,24.448016437274536,1.831868321018724e-129,5.337697913784358e-125,0.6360655737704918,0.10491803278688525,24.448016437274536
13030,MkP,ENSG00000221866~chr7:132430933-132431809,0.13150549,0.0071566887,0.47655183634237985,0.07922046660915905,610.0,14317.0,24.327237434062816,3.1271767022438964e-128,9.111967474998266e-124,0.25081967213114753,0.10491803278688525,24.327237434062816
23440,MkP,ENSG00000069966~chr15:52135347-52136254,0.106809594,0.0031016252,0.33206122855548753,0.08016524845980072,610.0,14317.0,24.292222938060455,7.101346648777461e-128,2.0691903865207764e-123,0.48032786885245904,0.08196721311475409,24.292222938060455
25305,MkP,ENSG00000186834~chr17:45123773-45124665,0.1226275,0.0045007914,0.4637200483017998,0.07327684792160426,610.0,14317.0,24.213587602210588,4.462153192876473e-127,1.3001821973403467e-122,0.659016393442623,0.08196721311475409,24.213587602210588
16759,MkP,ENSG00000137672~chr11:101914632-101915531,0.2103615,0.0013463427,0.9843933297736059,0.06553229822391847,610.0,14317.0,24.195948421752355,6.733908762437868e-127,1.962126335199146e-122,0.6491803278688525,0.16393442622950818,24.195948421752355
2455,MkP,ENSG00000050628~chr1:71047287-71048099,0.2719844,0.048466973,0.4615234246576341,0.21088466394244929,610.0,14317.0,23.858854812687667,1.6621544075524253e-123,4.8431855127262567e-119,0.4,0.12950819672131147,23.858854812687667
8145,MkP,ENSG00000074966~chr4:48173048-48173930,0.111776836,0.0016165873,0.33744660482222943,0.09057152029847675,610.0,14317.0,23.818638166390787,4.1924408958587264e-123,1.2215934282353158e-118,0.7327868852459016,0.054098360655737705,23.818638166390787
6729,MkP,ENSG00000131370~chr3:15271545-15272448,-0.09627925,0.01593424,0.1919875940566191,0.10956742133944955,610.0,14317.0,-23.78800735877261,8.473692115579892e-123,2.469064408637669e-118,0.34098360655737703,0.05081967213114754,23.78800735877261
24749,MkP,ENSG00000198336~chr17:47188960-47189841,0.14625633,0.016479397,0.2803362650304076,0.1218222729896844,610.0,14317.0,23.768737096312844,1.3187040799275622e-122,3.8424399480929307e-118,0.26557377049180325,0.3639344262295082,23.768737096312844
9769,MkP,ENSG00000043462~chr5:170297406-170298241,0.119445324,0.006971679,0.29503862270080977,0.09978941755978249,610.0,14317.0,23.766307194303725,1.3943024194716023e-122,4.062718389856355e-118,0.8721311475409836,0.07213114754098361,23.766307194303725
17802,MkP,ENSG00000110395~chr11:119172185-119173077,-0.09760368,0.002653575,0.17923083239404705,0.09818519088635363,610.0,14317.0,-23.601245768854938,6.074978303770089e-121,1.7701271781525286e-116,0.14098360655737704,0.07868852459016394,23.601245768854938
27939,MkP,ENSG00000126264~chr19:35900259-35901001,0.105739154,0.0013263925,0.23548216632576668,0.09847811401696575,610.0,14317.0,23.48484215241761,8.573768608519006e-120,2.498224697150268e-115,0.8852459016393442,0.11475409836065574,23.48484215241761
1777,MkP,ENSG00000185630~chr1:164720328-164721182,0.15109198,0.0035793758,0.5176402133274131,0.11260586128222576,610.0,14317.0,23.47814301192899,9.980996477874771e-120,2.908262753723151e-115,0.7704918032786885,0.05245901639344262,23.47814301192899
29004,MkP,ENSG00000160190~chr21:42513398-42514195,0.12883438,0.0039302236,0.4947472040188563,0.08277329913945776,610.0,14317.0,23.477723534384527,1.0076417512539225e-119,2.9360665348036795e-115,0.8885245901639345,0.12622950819672132,23.477723534384527
24663,MkP,ENSG00000141068~chr17:27473608-27474481,0.11303238,0.0049734977,0.30412255462337745,0.0951915460704571,610.0,14317.0,23.410314543873874,4.639391507444293e-119,1.351825897439118e-114,0.6114754098360655,0.12131147540983607,23.410314543873874
16978,MkP,ENSG00000285909~chr11:122755225-122755840,0.116287485,-0.00439296,0.5008552544687754,0.07445219552867267,610.0,14317.0,23.40648232534544,5.059510907570915e-119,1.4742402882480131e-114,0.38688524590163936,0.05901639344262295,23.40648232534544
26989,MkP,ENSG00000064601~chr20:45890870-45891764,0.11443152,0.0064282627,0.23304932922509974,0.1036361995961823,610.0,14317.0,23.3489784779953,1.8549754698064773e-118,5.4050275239221136e-114,0.7573770491803279,0.1918032786885246,23.3489784779953
1670,MkP,ENSG00000169224~chr1:247548839-247549438,0.14489503,0.020905934,0.31230777229734014,0.11455987834432743,610.0,14317.0,23.299623354670796,5.644005384910906e-118,1.6445502890553397e-113,0.6229508196721312,0.1,23.299623354670796
23979,MkP,ENSG00000179588~chr16:88442714-88443603,0.14222014,0.0022898016,0.41300871556960367,0.1219480026974622,610.0,14317.0,23.232490041833874,2.5549786278881924e-117,7.444696725940615e-113,0.7639344262295082,0.08852459016393442,23.232490041833874
23227,MkP,ENSG00000140416~chr15:63051070-63051975,0.2837345,0.072661206,0.47948707466082474,0.20174876638490133,610.0,14317.0,23.201312245439865,5.144641789112552e-117,1.4990457245116154e-112,0.6967213114754098,0.07868852459016394,23.201312245439865
24107,MkP,ENSG00000213658~chr16:28974285-28975199,0.19925526,0.016083034,0.5651644646132749,0.15690166869876737,610.0,14317.0,23.144397921964508,1.8418979869184666e-116,5.366922354283028e-112,0.9721311475409836,0.2180327868852459,23.144397921964508
1221,MkP,ENSG00000150681~chr1:192169910-192170800,0.120287985,0.0026204593,0.33815153442095497,0.10478166179548891,610.0,14317.0,23.087792125437186,6.530136991458053e-116,1.9027513165710477e-111,0.8819672131147541,0.05737704918032787,23.087792125437186
25730,MkP,ENSG00000271503~chr17:35871158-35872034,0.16337577,7.0467926e-05,0.8142644315579757,0.048805715411310215,610.0,14317.0,23.06123907687229,1.1812153922705857e-115,3.4418254099980326e-111,0.17704918032786884,0.06557377049180328,23.06123907687229
24878,MkP,ENSG00000170921~chr17:63420221-63421015,-0.11507154,0.015950555,0.188882248316678,0.13490343093200724,610.0,14317.0,-23.04514441463834,1.6912895552747676e-115,4.9280795061596175e-111,0.21967213114754097,0.20655737704918034,23.04514441463834
25539,MkP,ENSG00000033627~chr17:42517198-42518097,0.10693713,0.002266984,0.2906295616941669,0.09489709128138893,610.0,14317.0,23.030988985344077,2.3186781674264805e-115,6.756164444247279e-111,0.6180327868852459,0.09016393442622951,23.030988985344077
6653,MkP,ENSG00000088726~chr3:12809926-12810824,0.1679112,-0.00051013974,0.8655134851744195,0.04070329181530292,610.0,14317.0,22.718035205878394,2.369297892147432e-112,6.903660198139187e-108,0.20327868852459016,0.2459016393442623,22.718035205878394
27967,MkP,ENSG00000105329~chr19:41309799-41310716,0.10513039,0.001631237,0.3146863189453087,0.09200230974008687,610.0,14317.0,22.702773815059476,3.314331315306468e-112,9.657298586539986e-108,0.9754098360655737,0.16557377049180327,22.702773815059476
24516,MkP,ENSG00000108405~chr17:3964157-3964798,0.12232177,0.008637749,0.259958697764737,0.11165465232729889,610.0,14317.0,22.66814308209578,7.093322389600563e-112,2.066852277881812e-107,0.8557377049180328,0.16885245901639345,22.66814308209578
25506,MkP,ENSG00000141526~chr17:82236081-82236951,0.13412255,0.006247869,0.34495332980633825,0.1204920792488734,610.0,14317.0,22.56972164567263,6.129810732004631e-111,1.7861042510915092e-106,0.6311475409836066,0.07704918032786885,22.56972164567263
2508,MkP,ENSG00000160789~chr1:156114035-156114977,0.27538773,0.07842976,0.4821402684338633,0.19219478417965477,610.0,14317.0,22.47882324751333,4.4574480719911466e-110,1.2988112192167803e-105,0.898360655737705,0.1918032786885246,22.47882324751333
2498,MkP,ENSG00000160789~chr1:156054473-156055268,0.16810545,0.013378,0.47415541431534053,0.14002893500060964,610.0,14317.0,22.37355166868925,4.394672058081791e-109,1.280519544283872e-104,0.898360655737705,0.24262295081967214,22.37355166868925
26733,MkP,ENSG00000101162~chr20:59020782-59021672,0.14838736,0.009868106,0.6500829238745881,0.07370388461330524,610.0,14317.0,22.35945278128054,5.9662355422426475e-109,1.7384417122986627e-104,0.26721311475409837,0.06721311475409836,22.35945278128054
22010,MkP,ENSG00000165914~chr14:90827858-90828719,0.13891318,0.014911444,0.32293611624833424,0.11971717950467928,610.0,14317.0,22.354399989605138,6.656795994044425e-109,1.9396572167446645e-104,0.9032786885245901,0.22131147540983606,22.354399989605138
24508,MkP,ENSG00000108405~chr17:3916204-3917067,0.116276875,0.0069165416,0.2474460648914658,0.10963019886812136,610.0,14317.0,22.334978753590097,1.0139006264905604e-108,2.9543036454681946e-104,0.8557377049180328,0.23770491803278687,22.334978753590097
6399,MkP,ENSG00000065534~chr3:123642061-123642966,-0.11717412,-0.0001647408,0.551343895152086,0.06433174542847711,610.0,14317.0,-22.118570673599802,1.0767584930934179e-106,3.1374588971756013e-102,0.6360655737704918,0.05245901639344262,22.118570673599802
6745,MkP,ENSG00000131370~chr3:15377918-15378817,0.1011645,0.0010075348,0.3080867404505676,0.09224876418636568,610.0,14317.0,22.08267690029825,2.3248553268528686e-106,6.774163451383889e-102,0.34098360655737703,0.13442622950819672,22.08267690029825
5409,MkP,ENSG00000144677~chr3:37855130-37856015,0.11797917,0.0015529982,0.37202741447621346,0.10528182285193192,610.0,14317.0,22.071690747854078,2.9417680910593014e-106,8.571723863728593e-102,0.9245901639344263,0.05573770491803279,22.071690747854078
2507,MkP,ENSG00000160789~chr1:156106002-156106896,0.19608092,0.03298576,0.45450845201827794,0.15709750581359663,610.0,14317.0,22.018158334079992,9.246601762314251e-106,2.6942748215031266e-101,0.898360655737705,0.14426229508196722,22.018158334079992
1669,MkP,ENSG00000169224~chr1:247547968-247548716,-0.09103131,0.014462188,0.18263750653243532,0.1121819639675233,610.0,14317.0,-22.016800071768966,9.518909862055282e-106,2.7736199556056684e-101,0.6229508196721312,0.08196721311475409,22.016800071768966
18939,MkP,ENSG00000099282~chr10:69451050-69451905,0.105119996,-7.642724e-05,0.5367148665561177,0.0410084395847438,610.0,14317.0,22.008249716567857,1.1426685767507254e-105,3.3295076989362634e-101,0.1540983606557377,0.06393442622950819,22.008249716567857
18420,MkP,ENSG00000107438~chr10:95294886-95295786,0.11006902,0.0020588282,0.38540449995557907,0.09180297913845896,610.0,14317.0,21.96702010936864,2.75460169816014e-105,8.026358428099016e-101,0.8327868852459016,0.09836065573770492,21.96702010936864
23987,MkP,ENSG00000179588~chr16:88477747-88478642,0.16827402,0.020417804,0.4414349311634107,0.14018554783603568,610.0,14317.0,21.84568585178309,3.637223935751023e-104,1.059814310399133e-99,0.7639344262295082,0.05081967213114754,21.84568585178309
17912,MkP,ENSG00000072952~chr11:10659441-10660269,0.15173669,-0.0005479211,0.8166614983464306,0.04009883417795272,610.0,14317.0,21.72183981057374,4.996917383698524e-103,1.456001787262076e-98,0.3262295081967213,0.054098360655737705,21.72183981057374
11340,MkP,ENSG00000137198~chr6:16224168-16225071,-0.10959386,0.0126952445,0.22492070328855518,0.13136298464361956,610.0,14317.0,-21.679291065004826,1.2253401694525298e-102,3.5703961857507814e-98,0.8852459016393442,0.05901639344262295,21.679291065004826
2453,MkP,ENSG00000050628~chr1:70993563-70994443,0.36832458,0.08029805,0.58492903984523,0.3057822592882603,610.0,14317.0,21.63994248621638,2.804636768775366e-102,8.172150616857662e-98,0.4,0.09344262295081968,21.63994248621638
15082,MkP,ENSG00000170873~chr8:124728111-124728972,0.23950456,0.048552245,0.4432799988277109,0.19909995022139457,610.0,14317.0,21.525659317361704,3.0823714738199264e-101,8.981414000416501e-97,0.898360655737705,0.1377049180327869,21.525659317361704
20503,MkP,ENSG00000172572~chr12:20367914-20368787,0.13434044,0.0015856544,0.5814040188964728,0.09402960907963928,610.0,14317.0,21.515807663006747,3.787760884715608e-101,1.1036777665884338e-96,0.5081967213114754,0.06721311475409836,21.515807663006747
24776,MkP,ENSG00000108846~chr17:50625847-50626732,0.21510108,0.00013711648,1.182007352285702,0.04385853243715977,610.0,14317.0,21.432956140493424,2.1356600805777734e-100,6.222886342787516e-96,0.35737704918032787,0.05737704918032787,21.432956140493424
25477,MkP,ENSG00000178607~chr17:64110468-64111382,0.10606429,0.0008933878,0.2157248919089378,0.11416389937004674,610.0,14317.0,21.19882000611985,2.7389769896090405e-98,7.980831152322822e-94,0.3950819672131147,0.07377049180327869,21.19882000611985
1740,MkP,ENSG00000156869~chr1:99768212-99769105,0.16704237,0.034577157,0.35592754644663555,0.1360231316184313,610.0,14317.0,21.165659904164023,5.4249170605286215e-98,1.5807123330968298e-93,0.4131147540983607,0.07213114754098361,21.165659904164023
13567,MkP,ENSG00000047648~chrX:11427137-11428066,0.20750578,0.03469371,0.622814926255672,0.15549940833430778,610.0,14317.0,21.160612180576866,6.019152639002794e-98,1.7538606959526341e-93,0.9344262295081968,0.06557377049180328,21.160612180576866
14815,MkP,ENSG00000169398~chr8:141004607-141005450,0.14089642,0.00054667605,0.42115389862883573,0.13945491343743735,610.0,14317.0,21.097799269071256,2.189942184748973e-97,6.381053537921557e-93,0.8131147540983606,0.05245901639344262,21.097799269071256
24753,MkP,ENSG00000198336~chr17:47203753-47204523,0.16573805,0.024900055,0.41537057770898345,0.14129616826613495,610.0,14317.0,21.0502258611034,5.810399277617714e-97,1.6930341415122494e-92,0.26557377049180325,0.05573770491803279,21.0502258611034
10615,MkP,ENSG00000112077~chr6:49622987-49623890,0.15185611,0.004380439,0.5082769397689175,0.13791409714149744,610.0,14317.0,21.025021999402842,9.73537723957305e-97,2.8366942200667953e-92,0.6655737704918033,0.05737704918032787,21.025021999402842
25240,MkP,ENSG00000121064~chr17:57004912-57005789,0.10288638,-0.0013475583,0.39494151844317377,0.0914775571244437,610.0,14317.0,21.0166994348017,1.1542847544770058e-96,3.3633549175951e-92,0.3639344262295082,0.060655737704918035,21.0166994348017
17030,MkP,ENSG00000154127~chr11:122755225-122755840,0.1054006,-0.010434375,0.37264967585532255,0.11327220390789706,610.0,14317.0,20.899170693484038,1.2700548947404211e-95,3.7006859522946393e-91,0.8,0.05901639344262295,20.899170693484038
22190,MkP,ENSG00000100592~chr14:59188100-59188993,0.13125904,0.013135382,0.4265673691505743,0.10846667161309907,610.0,14317.0,20.88857220793692,1.5757020941892827e-95,4.591280762048732e-91,0.8918032786885246,0.2639344262295082,20.88857220793692
12703,MkP,ENSG00000064393~chr7:139810839-139811741,0.08855624,-0.014043865,0.3394999487764161,0.09909584347829575,610.0,14317.0,20.88327726588089,1.754871075919798e-95,5.113343341015108e-91,0.9491803278688524,0.054098360655737705,20.88327726588089
22806,MkP,ENSG00000128918~chr15:58066007-58066852,0.11236944,0.002775859,0.4640805551255047,0.08802070553756709,610.0,14317.0,20.814742091585625,7.057050810821801e-95,2.0562834652572565e-90,0.18360655737704917,0.06885245901639345,20.814742091585625
19163,MkP,ENSG00000198964~chr10:50417842-50418725,0.12290481,0.0168052,0.24543142098479684,0.11548370359828737,610.0,14317.0,20.781681653318927,1.3787959073988242e-94,4.017535514978694e-90,0.8622950819672132,0.14590163934426228,20.781681653318927
27373,MkP,ENSG00000099337~chr19:38315561-38316484,0.15629323,0.025349792,0.4583481393807695,0.12420714426564747,610.0,14317.0,20.718469660646047,4.948243644070993e-94,1.441819233009406e-89,0.7245901639344262,0.32131147540983607,20.718469660646047
3246,MkP,ENSG00000115956~chr2:68357666-68358575,0.10085047,-0.0025807726,0.33965451818685993,0.10188246141261215,610.0,14317.0,20.66009690361563,1.6051176707551429e-93,4.676991869046335e-89,0.9475409836065574,0.06229508196721312,20.66009690361563
14638,MkP,ENSG00000169946~chr8:104622409-104623266,0.14350279,0.011796385,0.6192613988393937,0.09598125565552887,610.0,14317.0,20.359563183123694,6.534742043741753e-91,1.904093136705472e-86,0.5770491803278689,0.09180327868852459,20.359563183123694
9617,MkP,ENSG00000164574~chr5:154221310-154222184,0.094079085,-0.008553982,0.20978660421824807,0.11691092769449936,610.0,14317.0,20.33329465058847,1.1005874190141167e-90,3.2068916215233332e-86,0.7852459016393443,0.06557377049180328,20.33329465058847
16910,MkP,ENSG00000196914~chr11:120324941-120325839,0.1367649,0.02166717,0.2936422840482294,0.1261295802411297,610.0,14317.0,20.31645854934267,1.5366758928938036e-90,4.477566216713965e-86,0.5934426229508196,0.10819672131147541,20.31645854934267
15732,MkP,ENSG00000095303~chr9:122389555-122390455,-0.12280446,-0.01560881,0.38440243238271565,0.1038111954537436,610.0,14317.0,-20.26770936649506,4.0334064461505895e-90,1.1752539702793589e-85,0.8081967213114755,0.05245901639344262,20.26770936649506
15180,MkP,ENSG00000158856~chr8:22048657-22049468,0.113957465,0.0018707009,0.473657436997007,0.09556011784252605,610.0,14317.0,20.256668511752903,5.017148554327965e-90,1.4618967457600825e-85,0.5967213114754099,0.05081967213114754,20.256668511752903
2576,MkP,ENSG00000135838~chr1:182781858-182782654,0.17163609,0.034079205,0.3030638566401456,0.15605997186822892,610.0,14317.0,20.208432914018637,1.3001269811986054e-89,3.7883099978164966e-85,0.27049180327868855,0.13442622950819672,20.208432914018637
13180,MkP,ENSG00000048052~chr7:18505760-18506676,-0.11176658,-0.011161998,0.20159869774148087,0.11595159410439333,610.0,14317.0,-20.170809169227528,2.728308048515774e-89,7.949743991765263e-85,0.21639344262295082,0.05737704918032787,20.170809169227528
26917,MkP,ENSG00000087589~chr20:56418776-56419633,0.10590532,-0.00065560115,0.5162979453965045,0.0771779662704541,610.0,14317.0,20.011334429632175,6.224117900806309e-88,1.8135834739369423e-83,0.5622950819672131,0.08852459016393442,20.011334429632175
17231,MkP,ENSG00000149403~chr11:120545533-120546419,0.16986348,0.0043158745,0.9405648768190543,0.0646364451054498,610.0,14317.0,19.995274708172833,8.517045690991932e-88,2.481696773441229e-83,0.40491803278688526,0.05737704918032787,19.995274708172833
11590,MkP,ENSG00000204420~chr6:31680690-31681214,0.1408428,-0.0015121774,0.7622809381428135,0.0795675041388334,610.0,14317.0,19.952393309242147,1.9655495358236756e-87,5.727218237483026e-83,0.8770491803278688,0.05081967213114754,19.952393309242147
422,MkP,ENSG00000172380~chr1:67832954-67833801,0.14491434,0.00045306975,0.8509226173373454,0.03569657070604484,610.0,14317.0,19.921048552421684,3.6182721805052975e-87,1.0542921479556336e-82,0.25081967213114753,0.05573770491803279,19.921048552421684
6724,MkP,ENSG00000184500~chr3:93979673-93980545,0.15654236,0.00872755,0.7359646891535306,0.10316380048811913,610.0,14317.0,19.890961537446206,6.4940359729818e-87,1.8922322018074368e-82,0.9278688524590164,0.2262295081967213,19.890961537446206
25504,MkP,ENSG00000141526~chr17:82230693-82231542,0.13048017,0.020376515,0.29998613271043173,0.12258380815421047,610.0,14317.0,19.80337537203431,3.547397247425361e-86,1.0336406099548017e-81,0.6311475409836066,0.1885245901639344,19.80337537203431
19559,MkP,ENSG00000011105~chr12:3041273-3042102,0.1456243,0.00034403332,0.8502658511916187,0.04708178206087236,610.0,14317.0,19.760226803458313,8.166801609217998e-86,2.3796426528939405e-81,0.26557377049180325,0.06229508196721312,19.760226803458313
14872,MkP,ENSG00000029534~chr8:41772424-41773320,0.3965548,0.111440696,0.6810554356314183,0.33216767052357365,610.0,14317.0,19.52478839780359,7.497640145182736e-84,2.1846623855033455e-79,0.740983606557377,0.06229508196721312,19.52478839780359
27987,MkP,ENSG00000129355~chr19:10596335-10597185,0.116680495,-0.00068779546,0.636834685367989,0.0711061970258828,610.0,14317.0,19.40737743576847,7.006195743440114e-83,2.0414653157235805e-78,0.5114754098360655,0.06393442622950819,19.40737743576847
