,r,r.p_value,r.FDR
ENSG00000112182~chr6:90044582-90045496,0.013763574638164107,,
ENSG00000112182~chr6:90078834-90079644,-0.009154972345882518,,
ENSG00000112182~chr6:90083665-90084550,0.008298473098196079,,
ENSG00000112182~chr6:90097828-90098731,-0.01962182157461123,,
ENSG00000112182~chr6:90105572-90106220,0.01071353133777073,,
ENSG00000112182~chr6:90106331-90106903,-0.023385788537255557,,
ENSG00000112182~chr6:90110787-90111670,-0.008040488751977843,,
ENSG00000112182~chr6:90127336-90128098,0.001345505856309953,,
ENSG00000112182~chr6:90135433-90136353,-0.015994653557558827,,
ENSG00000112182~chr6:90137551-90138457,0.01145855243651486,,
ENSG00000112182~chr6:90146753-90147640,-0.0015335513522907653,,
ENSG00000112182~chr6:90158578-90159304,0.0025200438584071986,,
ENSG00000112182~chr6:90159731-90160655,-0.006631521822902352,,
ENSG00000112182~chr6:90162504-90163385,-0.007765260508002289,,
ENSG00000112182~chr6:90175701-90176548,-0.00331728690921487,,
ENSG00000112182~chr6:90178284-90178963,0.011417518998765171,,
ENSG00000112182~chr6:90184561-90185373,0.0041588018228654825,,
ENSG00000112182~chr6:90186955-90187674,0.003610053620767124,,
ENSG00000112182~chr6:90187792-90188135,0.0032449547092918657,,
ENSG00000112182~chr6:90216027-90216901,0.004887886142491235,,
ENSG00000112182~chr6:90218272-90219209,0.023692190756386126,,
ENSG00000112182~chr6:90230465-90231256,0.02222580305917044,,
ENSG00000112182~chr6:90241161-90242091,-0.0026893517448315254,,
ENSG00000112182~chr6:90284011-90284931,0.01241450135117969,,
ENSG00000112182~chr6:90285449-90286296,-0.00491211768237987,,
ENSG00000112182~chr6:90286785-90287555,0.010616913128869114,,
ENSG00000112182~chr6:90288193-90289045,-0.003141377147575109,,
ENSG00000112182~chr6:90295037-90295836,0.006810751531740701,,
ENSG00000112182~chr6:90296477-90297334,0.02087272130797031,,
ENSG00000080546~chr6:109009130-109009999,-0.005431108709592134,,
ENSG00000080546~chr6:109013479-109014372,0.010540203482308321,,
ENSG00000080546~chr6:109059427-109060267,-0.01082773659530962,,
ENSG00000080546~chr6:109069578-109070452,-0.014303177624154513,,
ENSG00000080546~chr6:109073105-109073960,-0.010755124501984206,,
ENSG00000080546~chr6:109076154-109077007,0.0008395647755609471,,
ENSG00000080546~chr6:109081881-109082724,0.012568930993114133,,
ENSG00000080546~chr6:109094546-109095437,-0.00030409628941746884,,
ENSG00000080546~chr6:109117202-109118099,-0.020055765090186223,,
ENSG00000080546~chr6:109120655-109121523,-0.0012044599272371982,,
ENSG00000287728~chr6:113103477-113104288,-0.005159370380392518,,
ENSG00000287728~chr6:113114931-113115823,0.012892274231513921,,
ENSG00000287728~chr6:113120190-113120988,-0.005565615611181593,,
ENSG00000272398~chr6:106974850-106975641,0.028349941554659773,,
ENSG00000272398~chr6:106979125-106980027,-0.004747822824320106,,
ENSG00000272398~chr6:106997355-106998255,0.016010720064295946,,
ENSG00000253194~chr6:118890815-118891710,-0.012011611995396352,,
ENSG00000253194~chr6:118893586-118894472,-0.0004689952846998343,,
ENSG00000253194~chr6:118894823-118895570,-0.01808806072722126,,
ENSG00000253194~chr6:118896215-118897113,0.008462562480526245,,
ENSG00000253194~chr6:118934692-118935428,-0.015236441338312796,,
ENSG00000253194~chr6:118968176-118969018,0.00660082537902794,,
ENSG00000253194~chr6:119078366-119079219,-0.00013626469608586013,,
ENSG00000253194~chr6:119110454-119111343,0.011656553760189179,,
ENSG00000253194~chr6:119112701-119113597,0.0004420443234753359,,
ENSG00000253194~chr6:119119701-119120595,0.008370145074416439,,
ENSG00000253194~chr6:119129123-119130017,-0.00914978354449428,,
ENSG00000253194~chr6:119132200-119133066,-0.002669322957838662,,
ENSG00000253194~chr6:119137071-119138013,-0.005997626550126293,,
ENSG00000253194~chr6:119138929-119139751,-0.005430473899605535,,
ENSG00000253194~chr6:119144831-119145704,-0.007012630555269404,,
ENSG00000253194~chr6:119146945-119147825,-0.008537051481492424,,
ENSG00000253194~chr6:119148398-119149174,-0.0035012979017617985,,
ENSG00000112077~chr6:49606805-49607697,-0.009379760937829667,,
ENSG00000112077~chr6:49622987-49623890,-0.003422141175073041,,
ENSG00000112077~chr6:49646002-49646907,0.08829183912050119,,
ENSG00000112077~chr6:49666748-49667663,0.006671667230212247,,
ENSG00000287258~chr6:122610036-122610879,0.005258645108632843,,
ENSG00000082293~chr6:69835452-69836350,-0.003880283996185913,,
ENSG00000082293~chr6:69867010-69867873,-0.008919621438001677,,
ENSG00000082293~chr6:69881483-69882309,0.001325182855523652,,
ENSG00000082293~chr6:70166086-70166981,-0.004376085951121055,,
ENSG00000231889~chr6:111441596-111442515,-0.009555301004959337,,
ENSG00000231889~chr6:111478497-111479342,0.012424645859885258,,
ENSG00000231889~chr6:111483295-111484099,-0.002472452658917534,,
ENSG00000231889~chr6:111487485-111488359,-0.0033254679840998874,,
ENSG00000231889~chr6:111522312-111523196,-0.012700862365913338,,
ENSG00000231889~chr6:111534002-111534918,0.0009843973939080632,,
ENSG00000231889~chr6:111536590-111537499,0.011735353087135494,,
ENSG00000231889~chr6:111540478-111541356,0.003005642701038563,,
ENSG00000231889~chr6:111564273-111565142,-0.0003104217477121485,,
ENSG00000231889~chr6:111565607-111566417,0.009474473011768013,,
ENSG00000231889~chr6:111566673-111567560,-0.0024095370240551335,,
ENSG00000231889~chr6:111575241-111576126,-0.0017549836117822816,,
ENSG00000227502~chr6:113872934-113873836,0.03267892521197878,,
ENSG00000227502~chr6:113879223-113880103,0.01762669816197339,,
ENSG00000227502~chr6:113881202-113882081,0.01848105044127731,,
ENSG00000227502~chr6:113894804-113895698,-0.005162516567990673,,
ENSG00000227502~chr6:113908990-113909889,0.0007418729463015964,,
ENSG00000227502~chr6:113920641-113921540,0.015797178530029803,,
ENSG00000124496~chr6:42229508-42230252,0.017665284026045596,,
ENSG00000124496~chr6:42251695-42252614,0.003302223004311047,,
ENSG00000124496~chr6:42260574-42261470,-0.0020213234005763067,,
ENSG00000124496~chr6:42279218-42280087,0.007782678621173683,,
ENSG00000124496~chr6:42281310-42282230,0.004214566156807689,,
ENSG00000124496~chr6:42293206-42294010,0.0010413629400250692,,
ENSG00000124496~chr6:42294561-42295424,0.005049457559225973,,
ENSG00000124496~chr6:42309500-42310399,0.0046975747522546765,,
ENSG00000124496~chr6:42316512-42317381,0.02249517992704822,,
ENSG00000124496~chr6:42332745-42333326,0.021628401591976723,,
ENSG00000124496~chr6:42333445-42334185,0.04921274729722766,,
ENSG00000124496~chr6:42338585-42339457,0.005598436101921246,,
ENSG00000124496~chr6:42364319-42365173,0.029542055434943957,,
ENSG00000124496~chr6:42367348-42368239,0.010140866007699265,,
ENSG00000124496~chr6:42373965-42374839,-0.004081616775946956,,
ENSG00000124496~chr6:42375569-42376334,-0.00039300411849141445,,
ENSG00000124496~chr6:42378268-42379133,0.0006741124480635985,,
ENSG00000124496~chr6:42380173-42381069,0.0004845634213295695,,
ENSG00000124496~chr6:42387072-42387947,0.01174619429463901,,
ENSG00000124496~chr6:42401891-42402771,-0.0005438266795222664,,
ENSG00000124496~chr6:42404268-42405133,-0.009696370630074008,,
ENSG00000124496~chr6:42407119-42408006,-0.003473926945555124,,
ENSG00000124496~chr6:42409325-42410218,0.022349135561778925,,
ENSG00000124496~chr6:42417407-42418295,0.016313426854352553,,
ENSG00000124496~chr6:42428855-42429652,-0.004538312866490541,,
ENSG00000124496~chr6:42439791-42440649,7.280151712599227e-05,,
ENSG00000124496~chr6:42448371-42449158,0.010069211870937898,,
ENSG00000124496~chr6:42451889-42452505,0.009127260237115492,,
ENSG00000124496~chr6:42452767-42453578,0.007748918802375964,,
ENSG00000146285~chr6:107704172-107705059,-0.00365624474656075,,
ENSG00000146285~chr6:107712979-107713674,0.004325312032314198,,
ENSG00000146285~chr6:107726306-107727194,4.695192642049266e-05,,
ENSG00000146285~chr6:107735646-107736544,-0.000873109322371644,,
ENSG00000146285~chr6:107820329-107821248,0.0005263961632294077,,
ENSG00000146285~chr6:107822813-107823386,-0.00252225076048164,,
ENSG00000146285~chr6:107824037-107824968,0.028586959539623532,,
ENSG00000146285~chr6:107832385-107833298,0.006120210257962527,,
ENSG00000146285~chr6:107847935-107848853,-0.011838078885835013,,
ENSG00000146285~chr6:107866751-107867658,-0.007318739027652741,,
ENSG00000112773~chr6:81743811-81744597,0.02681609771135843,,
ENSG00000112773~chr6:81744826-81745706,0.04033689711213641,,
ENSG00000112773~chr6:81752316-81753064,0.038510020317898665,,
ENSG00000112773~chr6:81753215-81753709,0.02631339234322829,,
ENSG00000112773~chr6:81753795-81754254,0.007556712502526295,,
ENSG00000112773~chr6:81766326-81767253,0.06247634088080938,,
ENSG00000112773~chr6:81772478-81773378,0.03129083431992008,,
ENSG00000236548~chr6:124795632-124796511,-0.007693654802869434,,
ENSG00000236548~chr6:124819082-124819993,0.025094250957439803,,
ENSG00000236548~chr6:124882858-124883724,0.0031025212219544713,,
ENSG00000236548~chr6:124888546-124889461,0.011889161365358149,,
ENSG00000236548~chr6:124958524-124959418,0.00045479012848577947,,
ENSG00000236548~chr6:124961873-124962661,-0.010488982950847167,,
ENSG00000286313~chr6:135879844-135880647,0.007292960511266003,,
ENSG00000223786~chr6:74574579-74575475,-0.0060004567490832645,,
ENSG00000223786~chr6:74596990-74597864,-0.00583767135801187,,
ENSG00000229017~chr6:143034621-143035528,0.006567847541995799,,
ENSG00000229017~chr6:143060253-143061153,-0.013691623174823784,,
ENSG00000112414~chr6:142294445-142295343,-0.0047257216221204225,,
ENSG00000112414~chr6:142297885-142298785,0.017421852087335665,,
ENSG00000112414~chr6:142301483-142302412,0.025245828664868866,,
ENSG00000112414~chr6:142339714-142340599,0.008335948126601132,,
ENSG00000112414~chr6:142355493-142356281,0.020376175387986226,,
ENSG00000112414~chr6:142378090-142379009,0.0019969254226710077,,
ENSG00000112414~chr6:142380380-142381244,0.026890071783200895,,
ENSG00000112414~chr6:142388004-142388906,0.010144190660703411,,
ENSG00000112414~chr6:142395455-142396375,0.014063955729081817,,
ENSG00000112414~chr6:142400304-142401196,-0.023697772302660187,,
ENSG00000112414~chr6:142413246-142414123,0.007556664355697851,,
ENSG00000188107~chr6:63806085-63806881,0.004273766908380065,,
ENSG00000188107~chr6:63899207-63900022,0.009488424015800488,,
ENSG00000188107~chr6:63904573-63905483,-0.001291650604661845,,
ENSG00000188107~chr6:63922893-63923801,-0.001905226465631331,,
ENSG00000188107~chr6:63935021-63935954,-0.01243866052703817,,
ENSG00000188107~chr6:63939752-63940680,-0.019237020522335967,,
ENSG00000188107~chr6:63941493-63942367,0.008928324675079383,,
ENSG00000188107~chr6:63975463-63976346,0.0026402815687445306,,
ENSG00000188107~chr6:64014349-64015242,-0.002956617713279038,,
ENSG00000188107~chr6:64330625-64331536,0.008547302227091434,,
ENSG00000188107~chr6:64482431-64483331,0.009681718999425729,,
ENSG00000188107~chr6:64671882-64672771,0.007152941572276034,,
ENSG00000188107~chr6:64789198-64790087,-0.013847666116683446,,
ENSG00000188107~chr6:64815550-64816419,-0.008306138999957786,,
ENSG00000188107~chr6:64955107-64956008,-0.007066788991358615,,
ENSG00000188107~chr6:65546712-65547550,-0.0020544083535839635,,
ENSG00000188107~chr6:65646257-65647160,0.014651688579380281,,
ENSG00000188107~chr6:65718821-65719714,-0.0010826517861734022,,
ENSG00000135549~chr6:122471404-122472269,-0.006016088468234004,,
ENSG00000135549~chr6:122484575-122485481,0.007591143123940717,,
ENSG00000135549~chr6:122491682-122492589,-0.00035815922142236773,,
ENSG00000135549~chr6:122495356-122496224,-0.001202798942406778,,
ENSG00000135549~chr6:122530226-122531116,-0.0017071615114050804,,
ENSG00000135549~chr6:122610036-122610879,0.006458916164092617,,
ENSG00000135549~chr6:122709819-122710715,0.0027009318065841976,,
ENSG00000135549~chr6:122712823-122713634,0.009276623138479989,,
ENSG00000135549~chr6:122717081-122717924,0.00602407024140421,,
ENSG00000231426~chr6:139679295-139680196,0.002032078490265933,,
ENSG00000231426~chr6:139696836-139697737,0.005995384296441921,,
ENSG00000231426~chr6:139748333-139749202,-0.0007641394652111002,,
ENSG00000231426~chr6:139764363-139765210,0.004923469481151686,,
ENSG00000231426~chr6:139823269-139824180,0.005757758616200356,,
ENSG00000231426~chr6:139839220-139840114,0.02739665474146738,,
ENSG00000231426~chr6:139846259-139847154,0.0058967715514131585,,
ENSG00000277443~chr6:113809529-113810444,0.01612220627808341,,
ENSG00000277443~chr6:113854558-113855486,0.04066598188834412,,
ENSG00000277443~chr6:113856835-113857742,0.06043582580877835,,
ENSG00000277443~chr6:113858568-113859478,0.03585259841807037,,
ENSG00000172594~chr6:122743975-122744872,0.009305080463873823,,
ENSG00000172594~chr6:122747288-122748198,-0.008985417676419926,,
ENSG00000172594~chr6:122770505-122771416,0.014010060769170747,,
ENSG00000172594~chr6:122789164-122790041,0.002388398752169268,,
ENSG00000226149~chr6:129454277-129455160,-0.001201250503845704,,
ENSG00000226149~chr6:129490309-129491135,0.006942787806083269,,
ENSG00000226149~chr6:129498909-129499722,-0.01734923521843071,,
ENSG00000226149~chr6:129501184-129502017,0.0009367920452968923,,
ENSG00000226149~chr6:129575072-129575946,-0.012686715281521002,,
ENSG00000196586~chr6:75748690-75749608,0.013894086152910892,,
ENSG00000196586~chr6:75893104-75893961,-0.007992618565927742,,
ENSG00000071242~chr6:166416938-166417845,0.009182552717141365,,
ENSG00000071242~chr6:166419021-166419866,0.014469257598771521,,
ENSG00000071242~chr6:166420269-166421008,0.008774481664877177,,
ENSG00000071242~chr6:166435314-166436193,0.03363612057217404,,
ENSG00000071242~chr6:166437951-166438747,0.005112557697432551,,
ENSG00000071242~chr6:166439449-166440335,0.01668614791760272,,
ENSG00000071242~chr6:166441392-166442318,0.01654785872807328,,
ENSG00000071242~chr6:166456066-166456962,0.006293423416910466,,
ENSG00000071242~chr6:166463147-166464036,0.03059707638053816,,
ENSG00000071242~chr6:166487819-166488724,0.013944987687918348,,
ENSG00000071242~chr6:166490646-166491577,-0.012266775351065998,,
ENSG00000071242~chr6:166529457-166530314,-0.004740696750733617,,
ENSG00000071242~chr6:166556656-166557542,0.00683874676658831,,
ENSG00000071242~chr6:166583396-166584186,0.006929258018174121,,
ENSG00000071242~chr6:166586446-166587226,0.009346141946261972,,
ENSG00000071242~chr6:166587708-166588568,0.012686854094993174,,
ENSG00000071242~chr6:166588743-166589559,0.027696545466428343,,
ENSG00000071242~chr6:166598230-166598969,-0.0013952462723057493,,
ENSG00000071242~chr6:166599169-166599982,0.0024117436131954224,,
ENSG00000071242~chr6:166624080-166624958,0.0034313912315448803,,
ENSG00000071242~chr6:166627010-166627912,-0.0003185844930243464,,
ENSG00000071242~chr6:166629471-166630310,-0.01995126282514482,,
ENSG00000071242~chr6:166633443-166634328,0.009800538096670315,,
ENSG00000071242~chr6:166640130-166641004,0.007239671655860291,,
ENSG00000071242~chr6:166657300-166658158,0.013581266835126164,,
ENSG00000071242~chr6:166700604-166701513,0.016936448944472205,,
ENSG00000071242~chr6:166706797-166707694,-0.009509948222203093,,
ENSG00000071242~chr6:166712076-166712960,-0.017373654741279686,,
ENSG00000071242~chr6:166717826-166718704,-0.020309270957312848,,
ENSG00000071242~chr6:166728602-166729482,-0.0022046537263214526,,
ENSG00000071242~chr6:166747696-166748558,0.0017141407796926118,,
ENSG00000071242~chr6:166749658-166750380,0.006019714385367653,,
ENSG00000071242~chr6:166750949-166751848,0.009714927540202358,,
ENSG00000071242~chr6:166757425-166758327,0.012123174570953178,,
ENSG00000071242~chr6:166775038-166775831,-0.014881341276997332,,
ENSG00000071242~chr6:166829951-166830824,-0.001981723240604621,,
ENSG00000071242~chr6:166846497-166847407,0.013546208263935017,,
ENSG00000071242~chr6:166862231-166863167,-0.005043246973362823,,
ENSG00000071242~chr6:166907157-166907989,-0.006908988958274056,,
ENSG00000071242~chr6:166908598-166909464,-0.001854765599886107,,
ENSG00000071242~chr6:166911025-166911930,-0.01586795540668325,,
ENSG00000120278~chr6:150574256-150575152,-0.0021472879315096944,,
ENSG00000120278~chr6:150599464-150600341,0.032517439464184505,,
ENSG00000120278~chr6:150600662-150601358,0.03180304111748997,,
ENSG00000120278~chr6:150611571-150612474,0.053959134716541006,,
ENSG00000120278~chr6:150622626-150623526,0.005151713137997041,,
ENSG00000120278~chr6:150632930-150633821,0.009730204233802253,,
ENSG00000120278~chr6:150640924-150641691,0.09195415957536265,,
ENSG00000120278~chr6:150682966-150683881,-0.0024718288903805724,,
ENSG00000120278~chr6:150691168-150692083,-0.01945977997723618,,
ENSG00000120278~chr6:150702493-150703313,-0.009129482056286928,,
ENSG00000120278~chr6:150814849-150815740,-0.005700913879796742,,
ENSG00000120278~chr6:150817523-150818423,-0.0054361639261794655,,
ENSG00000284999~chr6:105692525-105693409,0.017172690932887053,,
ENSG00000284999~chr6:105746247-105747063,0.008740289182286686,,
ENSG00000284999~chr6:105748561-105749369,0.0018403726352502422,,
ENSG00000284999~chr6:105778809-105779685,-0.002619179349663701,,
ENSG00000284999~chr6:105785096-105785985,0.004553162546102824,,
ENSG00000284999~chr6:105792868-105793744,0.013458474190924729,,
ENSG00000284999~chr6:105810213-105811133,-0.011190403541348091,,
ENSG00000284999~chr6:105832023-105832925,0.006671872966688369,,
ENSG00000284999~chr6:105835143-105836036,-0.005386360804061343,,
ENSG00000284999~chr6:105869771-105870687,-0.006444147436309302,,
ENSG00000284999~chr6:105875865-105876761,-0.005385288868154516,,
ENSG00000284999~chr6:105879901-105880815,-0.0067302134849421,,
ENSG00000284999~chr6:105883911-105884798,0.0037422343529799956,,
ENSG00000284999~chr6:105885759-105886549,-0.005950962752481557,,
ENSG00000284999~chr6:105887305-105888196,0.010931220024430137,,
ENSG00000284999~chr6:105892682-105893583,0.005039421009184574,,
ENSG00000284999~chr6:105900030-105900897,-0.003485847995092796,,
ENSG00000111817~chr6:116205909-116206805,0.0014525178557362158,,
ENSG00000111817~chr6:116216739-116217622,0.00898086400655135,,
ENSG00000111817~chr6:116218068-116218785,0.010007043046178292,,
ENSG00000111817~chr6:116253664-116254471,0.009809136944809197,,
ENSG00000111817~chr6:116268272-116269123,0.011310282626909082,,
ENSG00000111817~chr6:116279473-116280256,-0.00020122631094252763,,
ENSG00000111817~chr6:116287510-116288369,-0.016121767694671364,,
ENSG00000111817~chr6:116363484-116364383,0.020149481133506453,,
ENSG00000111817~chr6:116370594-116371405,0.008543366505858751,,
ENSG00000111817~chr6:116386621-116387533,0.0010780410366935855,,
ENSG00000111817~chr6:116392257-116393137,0.011307808980144987,,
ENSG00000111817~chr6:116409515-116410405,0.002449248343286824,,
ENSG00000111817~chr6:116410753-116411608,0.0015534685311510788,,
ENSG00000111817~chr6:116443971-116444799,0.0035572054306338666,,
ENSG00000135299~chr6:89400722-89401618,0.0029953789590373785,,
ENSG00000135299~chr6:89405940-89406798,0.007900811148076087,,
ENSG00000135299~chr6:89411883-89412709,0.008127340734769839,,
ENSG00000135299~chr6:89432692-89433554,-0.0056656545701005215,,
ENSG00000135299~chr6:89474312-89475101,0.000537215556886748,,
ENSG00000135299~chr6:89475586-89476219,0.008846414066849877,,
ENSG00000135299~chr6:89494128-89495034,-0.002369381183004273,,
ENSG00000135299~chr6:89495992-89496845,0.007103513831526678,,
ENSG00000135299~chr6:89509607-89510505,0.0056763822137954585,,
ENSG00000135299~chr6:89597771-89598674,0.01737468922607251,,
ENSG00000135299~chr6:89609779-89610674,0.0025027598962926822,,
ENSG00000135540~chr6:138422657-138423577,-0.0006766126312959882,,
ENSG00000135540~chr6:138428720-138429624,-0.0011454913181907587,,
ENSG00000135540~chr6:138440688-138441529,0.006567340788438476,,
ENSG00000135540~chr6:138455297-138455715,0.0061066717568871815,,
ENSG00000135540~chr6:138455827-138456486,0.0030959110285896305,,
ENSG00000135540~chr6:138499126-138500019,0.012603671544043056,,
ENSG00000135540~chr6:138503733-138504629,0.006317756216865072,,
ENSG00000135540~chr6:138509174-138510067,0.003167636143736209,,
ENSG00000135540~chr6:138514595-138515485,-0.020685366407654938,,
ENSG00000135540~chr6:138517319-138518227,-0.006942904403804255,,
ENSG00000135540~chr6:138520154-138520971,-0.008022456574946445,,
ENSG00000135540~chr6:138521520-138522393,0.021165640701693193,,
ENSG00000135540~chr6:138546555-138547486,0.014711846115070646,,
ENSG00000135540~chr6:138555286-138556174,-0.000138959823601172,,
ENSG00000135540~chr6:138572138-138573048,0.006666028771904804,,
ENSG00000135540~chr6:138588594-138589470,-0.007363755457649553,,
ENSG00000135540~chr6:138590662-138591559,-0.0032008530898525013,,
ENSG00000135540~chr6:138592784-138593612,0.028870573585371723,,
ENSG00000135540~chr6:138673083-138673980,0.009638773193794706,,
ENSG00000135540~chr6:138685067-138685942,0.002222462379737883,,
ENSG00000135540~chr6:138692275-138692910,0.015614509656752566,,
ENSG00000135540~chr6:138722736-138723575,0.004845811058563599,,
ENSG00000135540~chr6:138728403-138729324,0.0073186754791924845,,
ENSG00000196735~chr6:32583829-32584753,-0.007992756364011576,,
ENSG00000196735~chr6:32589375-32590280,0.035289550244827224,,
ENSG00000196735~chr6:32604300-32604912,0.02958689209951983,,
ENSG00000196735~chr6:32609565-32610467,0.020353527944999023,,
ENSG00000196735~chr6:32622744-32623521,0.023189140265974226,,
ENSG00000196735~chr6:32627602-32628479,0.02181822599574958,,
ENSG00000196735~chr6:32636874-32637777,0.05739812711707068,,
ENSG00000185345~chr6:161356568-161357444,0.002064521262786391,,
ENSG00000185345~chr6:161366247-161367110,0.007806162735932738,,
ENSG00000185345~chr6:161369068-161369910,-0.004215018188257121,,
ENSG00000185345~chr6:161370577-161371463,0.0004232014313049551,,
ENSG00000185345~chr6:161373623-161374517,0.025166897738317533,,
ENSG00000185345~chr6:161393639-161394531,-0.012493703755425542,,
ENSG00000185345~chr6:161418124-161419008,-0.006867486747280802,,
ENSG00000185345~chr6:161444301-161445131,0.014026059812702722,,
ENSG00000185345~chr6:161748524-161749441,0.0013929133948435918,,
ENSG00000185345~chr6:161773944-161774851,-0.001241969153137328,,
ENSG00000185345~chr6:161828059-161828788,0.04132883320021296,,
ENSG00000185345~chr6:161829151-161830026,0.04280664485370961,,
ENSG00000185345~chr6:161830722-161831553,0.007429615044004188,,
ENSG00000185345~chr6:161832559-161833313,0.0013210505752902387,,
ENSG00000185345~chr6:161835447-161836324,-0.0035045427578887147,,
ENSG00000185345~chr6:161906241-161907133,0.009154755906710372,,
ENSG00000185345~chr6:161917372-161918273,0.010249875150695831,,
ENSG00000185345~chr6:161922557-161923453,0.0013922556172385326,,
ENSG00000185345~chr6:162099451-162100336,0.0031023108119966306,,
ENSG00000185345~chr6:162119094-162120001,0.018104184037702933,,
ENSG00000185345~chr6:162172566-162173304,-0.01029807389922348,,
ENSG00000185345~chr6:162179052-162179955,0.014308698131152821,,
ENSG00000185345~chr6:162181535-162182440,-0.01591780639784621,,
ENSG00000185345~chr6:162614963-162615859,0.012531328855039688,,
ENSG00000185345~chr6:162705938-162706862,0.021653343411603423,,
ENSG00000185345~chr6:162727371-162728250,-0.0008588051638673763,,
ENSG00000010818~chr6:142784067-142784965,0.016796398648273824,,
ENSG00000010818~chr6:142819633-142820557,0.004241192253351848,,
ENSG00000010818~chr6:142842552-142843420,0.009379205569936775,,
ENSG00000010818~chr6:142845479-142846408,0.008016848115306313,,
ENSG00000010818~chr6:142857531-142858350,0.0015623071260445895,,
ENSG00000010818~chr6:142867150-142867729,-0.016037144608672182,,
ENSG00000010818~chr6:142867843-142868520,-0.005830584641357433,,
ENSG00000010818~chr6:142871634-142872480,-0.0013517714737928484,,
ENSG00000010818~chr6:142885147-142885991,0.01623185483495205,,
ENSG00000010818~chr6:142886629-142887464,-0.003637189277372305,,
ENSG00000010818~chr6:142902413-142903326,-0.00736225313204176,,
ENSG00000010818~chr6:142926435-142927350,-0.01979797875098408,,
ENSG00000010818~chr6:142942519-142943233,0.0065193472377757765,,
ENSG00000010818~chr6:142944300-142945064,0.021633684103238973,,
ENSG00000010818~chr6:142947162-142947967,0.0018603687609660524,,
ENSG00000111962~chr6:148700650-148701469,0.003956132159629263,,
ENSG00000111962~chr6:148704611-148705488,0.026792873687766325,,
ENSG00000111962~chr6:148738899-148739676,-0.004207523584627817,,
ENSG00000111962~chr6:148746441-148747293,0.04013765779726124,,
ENSG00000111962~chr6:148748357-148748695,0.006483322149512764,,
ENSG00000111962~chr6:148758194-148759082,0.004261403526829901,,
ENSG00000111962~chr6:148761029-148761909,0.043851428887774456,,
ENSG00000111962~chr6:148770059-148770971,-0.0005221649407151764,,
ENSG00000111962~chr6:148774838-148775688,0.03654940516398157,,
ENSG00000111962~chr6:148776132-148776923,0.002576871809368132,,
ENSG00000111962~chr6:148778750-148779615,-0.0030756311562355914,,
ENSG00000111962~chr6:148817454-148818370,0.013222739745190547,,
ENSG00000111962~chr6:148849253-148850145,0.0028979404692475305,,
ENSG00000111962~chr6:148853875-148854773,0.01829816374780381,,
ENSG00000111962~chr6:148934268-148935182,-0.00024312750970120712,,
ENSG00000111962~chr6:148947612-148948515,0.0027653152976618574,,
ENSG00000111962~chr6:148972183-148973067,0.011434971729611047,,
ENSG00000111962~chr6:148999847-149000711,-0.00018685943070247238,,
ENSG00000111962~chr6:149015618-149016495,0.047952697124419755,,
ENSG00000111962~chr6:149026216-149027076,0.01639962643113352,,
ENSG00000111962~chr6:149028569-149029434,-0.0068909941711066906,,
ENSG00000111962~chr6:149032019-149032317,-0.00575711283032047,,
ENSG00000111962~chr6:149032427-149033140,0.036825519037855706,,
ENSG00000111962~chr6:149043225-149044069,-0.00596520726577635,,
ENSG00000111962~chr6:149045199-149046036,0.0077651868979369655,,
ENSG00000111962~chr6:149055337-149056219,-0.01871429685032762,,
ENSG00000111962~chr6:149060056-149060950,0.012516899869458468,,
ENSG00000111962~chr6:149065869-149066790,0.003891958111915911,,
ENSG00000111962~chr6:149075489-149076388,0.01337409530042465,,
ENSG00000146276~chr6:89233430-89234285,-0.006142028550885115,,
ENSG00000146276~chr6:89239119-89240021,-0.007992475642441078,,
ENSG00000146276~chr6:89242307-89243217,-0.006631197388923703,,
ENSG00000146276~chr6:89260341-89261147,-0.0019010579364613974,,
ENSG00000146276~chr6:89270754-89271598,-0.008966773990429616,,
ENSG00000287100~chr6:119307799-119308671,-0.0064299207616943035,,
ENSG00000287100~chr6:119311367-119312208,-0.014566186121475113,,
ENSG00000287100~chr6:119312610-119313486,-0.020618291421547853,,
ENSG00000287100~chr6:119314083-119314891,0.004556521596444764,,
ENSG00000287100~chr6:119315614-119316377,-0.006068151087411963,,
ENSG00000287100~chr6:119324473-119325378,0.004527390911189287,,
ENSG00000287100~chr6:119331633-119332450,-0.013735573053552982,,
ENSG00000287100~chr6:119339783-119340672,0.004614646756118734,,
ENSG00000287100~chr6:119349377-119350277,0.0070687506945394584,,
ENSG00000287100~chr6:119354915-119355788,-0.0009500789289587542,,
ENSG00000287100~chr6:119360103-119361034,-8.906286723264888e-05,,
ENSG00000237596~chr6:136007117-136008015,0.018026562567432243,,
ENSG00000237596~chr6:136037419-136038205,-0.008737847237001658,,
ENSG00000237596~chr6:136113493-136114398,0.018105790894620378,,
ENSG00000237596~chr6:136226056-136226907,0.0011465861314882099,,
ENSG00000237596~chr6:136236350-136237251,-0.007237025935869687,,
ENSG00000237596~chr6:136249939-136250831,-0.0010368511088262443,,
ENSG00000231028~chr6:135451348-135452234,0.004467514319789446,,
ENSG00000231028~chr6:135497343-135498206,0.001706506912363219,,
ENSG00000231028~chr6:135506013-135506925,0.0033826402606718176,,
ENSG00000231028~chr6:135535744-135536637,0.02164727058828552,,
ENSG00000231028~chr6:135555336-135556223,0.008593177984362732,,
